SOLAR-7,SOLAR-13,SOLAR-11,SOLAR-2,SOLAR-5,SOLAR-15,SOLAR-12,SOLAR-6,SOLAR-1,SOLAR-9,SOLAR-8,SOLAR-16,SOLAR-17,SOLAR-14,SOLAR-10,SOLAR-3,SOLAR-4,SOLAR-18,time_CST
0.08555555555555555,0.0056179775280898875,0.0056179775280898875,0,0,0.08555555555555555,0,0,0,0.08555555555555555,0,0,0,0.0022222222222222222,0,0,0,0,2016-10-15T18:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-15T19:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-15T20:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-15T21:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-15T22:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-15T23:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T00:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T01:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T02:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T03:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T04:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T05:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T06:00:00Z
0.18333333333333335,0.14382022471910114,0.14382022471910114,0.11560044893378225,0.22020431328036322,0.18333333333333335,0.22020431328036322,0.22020431328036322,0.22020431328036322,0.18333333333333335,0.22020431328036322,0.18666666666666668,0.22020431328036322,0.17666666666666667,0.22020431328036322,0.22020431328036322,0.11560044893378225,0.20555555555555555,2016-10-16T07:00:00Z
0.5233333333333333,0.4584269662921348,0.4584269662921348,0.39169472502805835,0.5323496027241771,0.5233333333333333,0.5323496027241771,0.5323496027241771,0.5323496027241771,0.5233333333333333,0.5323496027241771,0.4555555555555555,0.5323496027241771,0.5233333333333333,0.5323496027241771,0.5323496027241771,0.39169472502805835,0.5388888888888889,2016-10-16T08:00:00Z
0.7155555555555556,0.6662921348314607,0.6662921348314607,0.6812570145903479,0.6912599318955732,0.7155555555555556,0.6912599318955732,0.6912599318955732,0.6912599318955732,0.7155555555555556,0.6912599318955732,0.6411111111111111,0.6912599318955732,0.6944444444444444,0.6912599318955732,0.6912599318955732,0.6812570145903479,0.7066666666666667,2016-10-16T09:00:00Z
0.7977777777777777,0.7573033707865169,0.7573033707865169,0.7991021324354657,0.7718501702610671,0.7977777777777777,0.7718501702610671,0.7718501702610671,0.7718501702610671,0.7977777777777777,0.7718501702610671,0.7544444444444445,0.7718501702610671,0.7744444444444444,0.7718501702610671,0.7718501702610671,0.7991021324354657,0.7811111111111111,2016-10-16T10:00:00Z
0.8422222222222222,0.8033707865168539,0.8033707865168539,0.8428731762065095,0.8161180476730987,0.8422222222222222,0.8161180476730987,0.8161180476730987,0.8161180476730987,0.8422222222222222,0.8161180476730987,0.8011111111111111,0.8161180476730987,0.8111111111111111,0.8161180476730987,0.8161180476730987,0.8428731762065095,0.8166666666666667,2016-10-16T11:00:00Z
0.8611111111111112,0.8146067415730337,0.8146067415730337,0.8518518518518519,0.8308740068104427,0.8611111111111112,0.8308740068104427,0.8308740068104427,0.8308740068104427,0.8611111111111112,0.8308740068104427,0.82,0.8308740068104427,0.8155555555555555,0.8308740068104427,0.8308740068104427,0.8518518518518519,0.82,2016-10-16T12:00:00Z
0.8711111111111112,0.8191011235955056,0.8191011235955056,0.856341189674523,0.8263337116912599,0.8711111111111112,0.8263337116912599,0.8263337116912599,0.8263337116912599,0.8711111111111112,0.8263337116912599,0.8244444444444444,0.8263337116912599,0.8233333333333333,0.8263337116912599,0.8263337116912599,0.856341189674523,0.8322222222222222,2016-10-16T13:00:00Z
0.8566666666666667,0.7955056179775281,0.7955056179775281,0.8372615039281706,0.800227014755959,0.8566666666666667,0.800227014755959,0.800227014755959,0.800227014755959,0.8566666666666667,0.800227014755959,0.8022222222222222,0.800227014755959,0.8033333333333332,0.800227014755959,0.800227014755959,0.8372615039281706,0.8122222222222222,2016-10-16T14:00:00Z
0.8255555555555555,0.7426966292134831,0.7426966292134831,0.7979797979797979,0.7446083995459705,0.8255555555555555,0.7446083995459705,0.7446083995459705,0.7446083995459705,0.8255555555555555,0.7446083995459705,0.7533333333333334,0.7446083995459705,0.7577777777777778,0.7446083995459705,0.7446083995459705,0.7979797979797979,0.7688888888888888,2016-10-16T15:00:00Z
0.758888888888889,0.6382022471910112,0.6382022471910112,0.7070707070707071,0.6299659477866062,0.758888888888889,0.6299659477866062,0.6299659477866062,0.6299659477866062,0.758888888888889,0.6299659477866062,0.6411111111111111,0.6299659477866062,0.6599999999999999,0.6299659477866062,0.6299659477866062,0.7070707070707071,0.6733333333333333,2016-10-16T16:00:00Z
0.6177777777777779,0.4280898876404494,0.4280898876404494,0.5072951739618407,0.3711691259931896,0.6177777777777779,0.3711691259931896,0.3711691259931896,0.3711691259931896,0.6177777777777779,0.3711691259931896,0.30333333333333334,0.3711691259931896,0.45888888888888885,0.3711691259931896,0.3711691259931896,0.5072951739618407,0.44666666666666666,2016-10-16T17:00:00Z
0.08444444444444445,0.0044943820224719105,0.0044943820224719105,0,0,0.08444444444444445,0,0,0,0.08444444444444445,0,0,0,0.0022222222222222222,0,0,0,0,2016-10-16T18:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T19:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T20:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T21:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T22:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-16T23:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T00:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T01:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T02:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T03:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T04:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T05:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T06:00:00Z
0.18888888888888888,0.1550561797752809,0.1550561797752809,0.15039281705948374,0.2133938706015891,0.18888888888888888,0.2133938706015891,0.2133938706015891,0.2133938706015891,0.18888888888888888,0.2133938706015891,0.22444444444444445,0.2133938706015891,0.17777777777777778,0.2133938706015891,0.2133938706015891,0.15039281705948374,0.22,2016-10-17T07:00:00Z
0.5444444444444444,0.46067415730337075,0.46067415730337075,0.4264870931537598,0.5448354143019296,0.5444444444444444,0.5448354143019296,0.5448354143019296,0.5448354143019296,0.5444444444444444,0.5448354143019296,0.4888888888888889,0.5448354143019296,0.5322222222222222,0.5448354143019296,0.5448354143019296,0.4264870931537598,0.5533333333333333,2016-10-17T08:00:00Z
0.7355555555555556,0.6719101123595506,0.6719101123595506,0.7037037037037037,0.7321225879682179,0.7355555555555556,0.7321225879682179,0.7321225879682179,0.7321225879682179,0.7355555555555556,0.7321225879682179,0.7044444444444444,0.7321225879682179,0.7044444444444444,0.7321225879682179,0.7321225879682179,0.7037037037037037,0.7177777777777777,2016-10-17T09:00:00Z
0.8155555555555555,0.751685393258427,0.751685393258427,0.8047138047138047,0.8104426787741202,0.8155555555555555,0.8104426787741202,0.8104426787741202,0.8104426787741202,0.8155555555555555,0.8104426787741202,0.7799999999999999,0.8104426787741202,0.7833333333333332,0.8104426787741202,0.8104426787741202,0.8047138047138047,0.7899999999999999,2016-10-17T10:00:00Z
0.8588888888888889,0.797752808988764,0.797752808988764,0.8451178451178452,0.8581157775255391,0.8588888888888889,0.8581157775255391,0.8581157775255391,0.8581157775255391,0.8588888888888889,0.8581157775255391,0.8144444444444444,0.8581157775255391,0.8211111111111111,0.8581157775255391,0.8581157775255391,0.8451178451178452,0.8233333333333333,2016-10-17T11:00:00Z
0.8688888888888889,0.8168539325842696,0.8168539325842696,0.8507295173961841,0.8785471055618616,0.8688888888888889,0.8785471055618616,0.8785471055618616,0.8785471055618616,0.8688888888888889,0.8785471055618616,0.8222222222222222,0.8785471055618616,0.8244444444444444,0.8785471055618616,0.8785471055618616,0.8507295173961841,0.8222222222222222,2016-10-17T12:00:00Z
0.8822222222222222,0.8168539325842696,0.8168539325842696,0.8574635241301908,0.866061293984109,0.8822222222222222,0.866061293984109,0.866061293984109,0.866061293984109,0.8822222222222222,0.866061293984109,0.8288888888888889,0.866061293984109,0.8333333333333333,0.866061293984109,0.866061293984109,0.8574635241301908,0.8366666666666667,2016-10-17T13:00:00Z
0.8666666666666667,0.79438202247191,0.79438202247191,0.8372615039281706,0.8433598183881952,0.8666666666666667,0.8433598183881952,0.8433598183881952,0.8433598183881952,0.8666666666666667,0.8433598183881952,0.8111111111111111,0.8433598183881952,0.8155555555555555,0.8433598183881952,0.8433598183881952,0.8372615039281706,0.8211111111111111,2016-10-17T14:00:00Z
0.8344444444444444,0.7382022471910112,0.7382022471910112,0.7934904601571268,0.7990919409761634,0.8344444444444444,0.7990919409761634,0.7990919409761634,0.7990919409761634,0.8344444444444444,0.7990919409761634,0.7611111111111112,0.7990919409761634,0.7766666666666666,0.7990919409761634,0.7990919409761634,0.7934904601571268,0.7833333333333332,2016-10-17T15:00:00Z
0.7699999999999999,0.6359550561797752,0.6359550561797752,0.6980920314253647,0.7048808172531215,0.7699999999999999,0.7048808172531215,0.7048808172531215,0.7048808172531215,0.7699999999999999,0.7048808172531215,0.6499999999999999,0.7048808172531215,0.69,0.7048808172531215,0.7048808172531215,0.6980920314253647,0.6933333333333334,2016-10-17T16:00:00Z
0.6311111111111111,0.4337078651685393,0.4337078651685393,0.4781144781144781,0.5164585698070375,0.6311111111111111,0.5164585698070375,0.5164585698070375,0.5164585698070375,0.6311111111111111,0.5164585698070375,0.2966666666666667,0.5164585698070375,0.5111111111111111,0.5164585698070375,0.5164585698070375,0.4781144781144781,0.4622222222222222,2016-10-17T17:00:00Z
0.0811111111111111,0.0022471910112359553,0.0022471910112359553,0,0,0.0811111111111111,0,0,0,0.0811111111111111,0,0,0,0.0022222222222222222,0,0,0,0,2016-10-17T18:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T19:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T20:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T21:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T22:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-17T23:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T00:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T01:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T02:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T03:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T04:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T05:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T06:00:00Z
0.18444444444444444,0.030337078651685393,0.030337078651685393,0.11560044893378225,0.08172531214528944,0.18444444444444444,0.08172531214528944,0.08172531214528944,0.08172531214528944,0.18444444444444444,0.08172531214528944,0.16777777777777778,0.08172531214528944,0.1922222222222222,0.08172531214528944,0.08172531214528944,0.11560044893378225,0.21666666666666667,2016-10-18T07:00:00Z
0.5444444444444444,0.16067415730337076,0.16067415730337076,0.3939393939393939,0.2917139614074915,0.5444444444444444,0.2917139614074915,0.2917139614074915,0.2917139614074915,0.5444444444444444,0.2917139614074915,0.4222222222222222,0.2917139614074915,0.5533333333333333,0.2917139614074915,0.2917139614074915,0.3939393939393939,0.5611111111111111,2016-10-18T08:00:00Z
0.7388888888888889,0.3247191011235955,0.3247191011235955,0.6475869809203142,0.4960272417707151,0.7388888888888889,0.4960272417707151,0.4960272417707151,0.4960272417707151,0.7388888888888889,0.4960272417707151,0.6522222222222221,0.4960272417707151,0.7277777777777777,0.4960272417707151,0.4960272417707151,0.6475869809203142,0.72,2016-10-18T09:00:00Z
0.8222222222222222,0.4314606741573034,0.4314606741573034,0.7216610549943884,0.6651532349602723,0.8222222222222222,0.6651532349602723,0.6651532349602723,0.6651532349602723,0.8222222222222222,0.6651532349602723,0.7333333333333334,0.6651532349602723,0.8122222222222222,0.6651532349602723,0.6651532349602723,0.7216610549943884,0.8011111111111111,2016-10-18T10:00:00Z
0.8688888888888889,0.4370786516853933,0.4370786516853933,0.7317620650953984,0.7752553916004541,0.8688888888888889,0.7752553916004541,0.7752553916004541,0.7752553916004541,0.8688888888888889,0.7752553916004541,0.7666666666666666,0.7752553916004541,0.8522222222222222,0.7752553916004541,0.7752553916004541,0.7317620650953984,0.8388888888888889,2016-10-18T11:00:00Z
0.8811111111111112,0.41685393258426967,0.41685393258426967,0.6756453423120089,0.8308740068104427,0.8811111111111112,0.8308740068104427,0.8308740068104427,0.8308740068104427,0.8811111111111112,0.8308740068104427,0.7755555555555554,0.8308740068104427,0.8577777777777778,0.8308740068104427,0.8308740068104427,0.6756453423120089,0.8444444444444444,2016-10-18T12:00:00Z
0.8966666666666667,0.44719101123595506,0.44719101123595506,0.5679012345679012,0.8274687854710556,0.8966666666666667,0.8274687854710556,0.8274687854710556,0.8274687854710556,0.8966666666666667,0.8274687854710556,0.7611111111111112,0.8274687854710556,0.8711111111111112,0.8274687854710556,0.8274687854710556,0.5679012345679012,0.8566666666666667,2016-10-18T13:00:00Z
0.8833333333333333,0.44719101123595506,0.44719101123595506,0.44107744107744107,0.8070374574347332,0.8833333333333333,0.8070374574347332,0.8070374574347332,0.8070374574347332,0.8833333333333333,0.8070374574347332,0.7211111111111111,0.8070374574347332,0.8555555555555555,0.8070374574347332,0.8070374574347332,0.44107744107744107,0.8177777777777777,2016-10-18T14:00:00Z
0.8533333333333333,0.3820224719101124,0.3820224719101124,0.3063973063973064,0.7502837684449489,0.8533333333333333,0.7502837684449489,0.7502837684449489,0.7502837684449489,0.8533333333333333,0.7502837684449489,0.6566666666666666,0.7502837684449489,0.8122222222222222,0.7502837684449489,0.7502837684449489,0.3063973063973064,0.7033333333333334,2016-10-18T15:00:00Z
0.7888888888888889,0.2393258426966292,0.2393258426966292,0.1750841750841751,0.6333711691259932,0.7888888888888889,0.6333711691259932,0.6333711691259932,0.6333711691259932,0.7888888888888889,0.6333711691259932,0.5133333333333333,0.6333711691259932,0.7144444444444444,0.6333711691259932,0.6333711691259932,0.1750841750841751,0.5277777777777778,2016-10-18T16:00:00Z
0.6555555555555556,0.10112359550561797,0.10112359550561797,0.06509539842873177,0.3927355278093076,0.6555555555555556,0.3927355278093076,0.3927355278093076,0.3927355278093076,0.6555555555555556,0.3927355278093076,0.17666666666666667,0.3927355278093076,0.5222222222222221,0.3927355278093076,0.3927355278093076,0.06509539842873177,0.26555555555555554,2016-10-18T17:00:00Z
0.07777777777777778,0,0,0,0,0.07777777777777778,0,0,0,0.07777777777777778,0,0,0,0.0011111111111111111,0,0,0,0,2016-10-18T18:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T19:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T20:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T21:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T22:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-18T23:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T00:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T01:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T02:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T03:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T04:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T05:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T06:00:00Z
0.16777777777777778,0.06853932584269663,0.06853932584269663,0.04377104377104377,0.06696935300794551,0.16777777777777778,0.06696935300794551,0.06696935300794551,0.06696935300794551,0.16777777777777778,0.06696935300794551,0.14444444444444446,0.06696935300794551,0.13,0.06696935300794551,0.06696935300794551,0.04377104377104377,0.08444444444444445,2016-10-19T07:00:00Z
0.5355555555555556,0.2853932584269663,0.2853932584269663,0.1447811447811448,0.17593643586833144,0.5355555555555556,0.17593643586833144,0.17593643586833144,0.17593643586833144,0.5355555555555556,0.17593643586833144,0.40555555555555556,0.17593643586833144,0.46444444444444444,0.17593643586833144,0.17593643586833144,0.1447811447811448,0.3311111111111111,2016-10-19T08:00:00Z
0.7322222222222222,0.45730337078651684,0.45730337078651684,0.23905723905723905,0.224744608399546,0.7322222222222222,0.224744608399546,0.224744608399546,0.224744608399546,0.7322222222222222,0.224744608399546,0.6244444444444445,0.224744608399546,0.6522222222222221,0.224744608399546,0.224744608399546,0.23905723905723905,0.5244444444444444,2016-10-19T09:00:00Z
0.8144444444444444,0.48988764044943817,0.48988764044943817,0.31986531986531985,0.2724177071509648,0.8144444444444444,0.2724177071509648,0.2724177071509648,0.2724177071509648,0.8144444444444444,0.2724177071509648,0.71,0.2724177071509648,0.7411111111111112,0.2724177071509648,0.2724177071509648,0.31986531986531985,0.6,2016-10-19T10:00:00Z
0.8566666666666667,0.5101123595505618,0.5101123595505618,0.41301907968574636,0.28944381384790013,0.8566666666666667,0.28944381384790013,0.28944381384790013,0.28944381384790013,0.8566666666666667,0.28944381384790013,0.7322222222222222,0.28944381384790013,0.7788888888888889,0.28944381384790013,0.28944381384790013,0.41301907968574636,0.5944444444444444,2016-10-19T11:00:00Z
0.8655555555555555,0.5056179775280899,0.5056179775280899,0.5072951739618407,0.2985244040862656,0.8655555555555555,0.2985244040862656,0.2985244040862656,0.2985244040862656,0.8655555555555555,0.2985244040862656,0.7155555555555556,0.2985244040862656,0.7899999999999999,0.2985244040862656,0.2985244040862656,0.5072951739618407,0.5844444444444444,2016-10-19T12:00:00Z
0.8833333333333333,0.4640449438202247,0.4640449438202247,0.500561167227834,0.32917139614074914,0.8833333333333333,0.32917139614074914,0.32917139614074914,0.32917139614074914,0.8833333333333333,0.32917139614074914,0.6477777777777777,0.32917139614074914,0.7944444444444444,0.32917139614074914,0.32917139614074914,0.500561167227834,0.5622222222222222,2016-10-19T13:00:00Z
0.8722222222222222,0.4314606741573034,0.4314606741573034,0.43546576879910215,0.3870601589103292,0.8722222222222222,0.3870601589103292,0.3870601589103292,0.3870601589103292,0.8722222222222222,0.3870601589103292,0.49222222222222223,0.3870601589103292,0.7755555555555554,0.3870601589103292,0.3870601589103292,0.43546576879910215,0.6222222222222222,2016-10-19T14:00:00Z
0.8433333333333333,0.30674157303370786,0.30674157303370786,0.28619528619528617,0.44040862656072643,0.8433333333333333,0.44040862656072643,0.44040862656072643,0.44040862656072643,0.8433333333333333,0.44040862656072643,0.27666666666666667,0.44040862656072643,0.7244444444444444,0.44040862656072643,0.44040862656072643,0.28619528619528617,0.6011111111111112,2016-10-19T15:00:00Z
0.7799999999999999,0.25617977528089886,0.25617977528089886,0.14927048260381595,0.3337116912599319,0.7799999999999999,0.3337116912599319,0.3337116912599319,0.3337116912599319,0.7799999999999999,0.3337116912599319,0.12777777777777777,0.3337116912599319,0.6144444444444445,0.3337116912599319,0.3337116912599319,0.14927048260381595,0.4855555555555555,2016-10-19T16:00:00Z
0.6444444444444444,0.1146067415730337,0.1146067415730337,0.05499438832772166,0.12031782065834279,0.6444444444444444,0.12031782065834279,0.12031782065834279,0.12031782065834279,0.6444444444444444,0.12031782065834279,0.03,0.12031782065834279,0.3966666666666666,0.12031782065834279,0.12031782065834279,0.05499438832772166,0.24555555555555555,2016-10-19T17:00:00Z
0.06333333333333334,0,0,0,0,0.06333333333333334,0,0,0,0.06333333333333334,0,0,0,0,0,0,0,0,2016-10-19T18:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T19:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T20:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T21:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T22:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-19T23:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T00:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T01:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T02:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T03:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T04:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T05:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T06:00:00Z
0.049999999999999996,0.08314606741573033,0.08314606741573033,0.052749719416386086,0.023836549375709424,0.049999999999999996,0.023836549375709424,0.023836549375709424,0.023836549375709424,0.049999999999999996,0.023836549375709424,0.021111111111111112,0.023836549375709424,0.12111111111111111,0.023836549375709424,0.023836549375709424,0.052749719416386086,0.05111111111111111,2016-10-20T07:00:00Z
0.2633333333333333,0.3382022471910112,0.3382022471910112,0.3445566778900112,0.09761634506242906,0.2633333333333333,0.09761634506242906,0.09761634506242906,0.09761634506242906,0.2633333333333333,0.09761634506242906,0.13,0.09761634506242906,0.5255555555555556,0.09761634506242906,0.09761634506242906,0.3445566778900112,0.3244444444444444,2016-10-20T08:00:00Z
0.47333333333333333,0.4370786516853933,0.4370786516853933,0.6341189674523007,0.16345062429057888,0.47333333333333333,0.16345062429057888,0.16345062429057888,0.16345062429057888,0.47333333333333333,0.16345062429057888,0.4666666666666666,0.16345062429057888,0.7222222222222222,0.16345062429057888,0.16345062429057888,0.6341189674523007,0.6655555555555556,2016-10-20T09:00:00Z
0.6699999999999999,0.4449438202247191,0.4449438202247191,0.7789001122334455,0.1963677639046538,0.6699999999999999,0.1963677639046538,0.1963677639046538,0.1963677639046538,0.6699999999999999,0.1963677639046538,0.7577777777777778,0.1963677639046538,0.8144444444444444,0.1963677639046538,0.1963677639046538,0.7789001122334455,0.8366666666666667,2016-10-20T10:00:00Z
0.7977777777777777,0.4651685393258427,0.4651685393258427,0.8451178451178452,0.22814982973893305,0.7977777777777777,0.22814982973893305,0.22814982973893305,0.22814982973893305,0.7977777777777777,0.22814982973893305,0.8488888888888889,0.22814982973893305,0.8588888888888889,0.22814982973893305,0.22814982973893305,0.8451178451178452,0.8777777777777778,2016-10-20T11:00:00Z
0.85,0.4617977528089887,0.4617977528089887,0.8518518518518519,0.264472190692395,0.85,0.264472190692395,0.264472190692395,0.264472190692395,0.85,0.264472190692395,0.8666666666666667,0.264472190692395,0.8677777777777778,0.264472190692395,0.264472190692395,0.8518518518518519,0.8833333333333333,2016-10-20T12:00:00Z
0.8777777777777778,0.3561797752808989,0.3561797752808989,0.867564534231201,0.3076049943246311,0.8777777777777778,0.3076049943246311,0.3076049943246311,0.3076049943246311,0.8777777777777778,0.3076049943246311,0.8844444444444445,0.3076049943246311,0.8833333333333333,0.3076049943246311,0.3076049943246311,0.867564534231201,0.9022222222222223,2016-10-20T13:00:00Z
0.8755555555555555,0.3764044943820225,0.3764044943820225,0.8574635241301908,0.27809307604994327,0.8755555555555555,0.27809307604994327,0.27809307604994327,0.27809307604994327,0.8755555555555555,0.27809307604994327,0.8733333333333333,0.27809307604994327,0.8688888888888889,0.27809307604994327,0.27809307604994327,0.8574635241301908,0.888888888888889,2016-10-20T14:00:00Z
0.84,0.37191011235955057,0.37191011235955057,0.8204264870931537,0.22701475595913737,0.84,0.22701475595913737,0.22701475595913737,0.22701475595913737,0.84,0.22701475595913737,0.8344444444444444,0.22701475595913737,0.8288888888888889,0.22701475595913737,0.22701475595913737,0.8204264870931537,0.8511111111111112,2016-10-20T15:00:00Z
0.7577777777777778,0.30898876404494385,0.30898876404494385,0.7407407407407408,0.1872871736662883,0.7577777777777778,0.1872871736662883,0.1872871736662883,0.1872871736662883,0.7577777777777778,0.1872871736662883,0.7366666666666667,0.1872871736662883,0.7388888888888889,0.1872871736662883,0.1872871736662883,0.7407407407407408,0.7633333333333334,2016-10-20T16:00:00Z
0.58,0.14719101123595507,0.14719101123595507,0.4904601571268238,0.07945516458569808,0.58,0.07945516458569808,0.07945516458569808,0.07945516458569808,0.58,0.07945516458569808,0.3322222222222222,0.07945516458569808,0.5599999999999999,0.07945516458569808,0.07945516458569808,0.4904601571268238,0.4755555555555555,2016-10-20T17:00:00Z
0.048888888888888885,0,0,0,0,0.048888888888888885,0,0,0,0.048888888888888885,0,0,0,0,0,0,0,0,2016-10-20T18:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T19:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T20:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T21:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T22:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-20T23:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-21T00:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-21T01:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-21T02:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-21T03:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-21T04:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-21T05:00:00Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-10-21T06:00:00Z
